"Bus Table (SPI (with CS): 8 Bit, MSB, Clk = D0, MOSI = D1, MISO = D2, CS = D3)"
"gg"
Frame,Mark,Start Time in s,Source,Length,Data,State
4985,,38.09810400e-3,MISO,2,0xFFFF,OK
4986,,38.11749600e-3,MOSI,2,0x8800,OK
4987,,38.11749600e-3,MISO,2,0xFFFF,OK
4988,,38.13708000e-3,MOSI,2,0x0200,OK
4989,,38.13708000e-3,MISO,2,0xFFFF,OK
4990,,38.15666400e-3,MOSI,2,0x9400,OK
4991,,38.15666400e-3,MISO,2,0xFFFF,OK
4992,,38.17605600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
4993,,38.17605600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
4994,,38.47461600e-3,MOSI,2,0x9800,OK
4995,,38.47461600e-3,MISO,2,0xF800,OK
4996,,38.49400800e-3,MOSI,2,0x0200,OK
4997,,38.49400800e-3,MISO,2,0x01FF,OK
4998,,38.51359200e-3,MOSI,2,0x087F,OK
4999,,38.51359200e-3,MISO,2,0xFFFF,OK
5000,,38.53298400e-3,MOSI,2,0x1480,OK
5001,,38.53298400e-3,MISO,2,0x0F80,OK
5002,,38.55256800e-3,MOSI,2,0x1A07,OK
5003,,38.55256800e-3,MISO,2,0x07FF,OK
5004,,38.57215200e-3,MOSI,2,0x1226,OK
5005,,38.57215200e-3,MISO,2,0xFFFE,OK
5006,,38.59154400e-3,MOSI,2,0x020C,OK
5007,,38.59154400e-3,MISO,2,0x01FF,OK
5008,,38.61112800e-3,MOSI,2,0x1A87,OK
5009,,38.61112800e-3,MISO,2,0xFFFF,OK
5010,,38.63052000e-3,MOSI,2,0x8800,OK
5011,,38.63052000e-3,MISO,2,0xFFFF,OK
5012,,38.65010400e-3,MOSI,2,0x0200,OK
5013,,38.65010400e-3,MISO,2,0xFFFF,OK
5014,,38.66949600e-3,MOSI,2,0x9400,OK
5015,,38.66949600e-3,MISO,2,0xFFFF,OK
5016,,38.68908000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5017,,38.68908000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5018,,38.98764000e-3,MOSI,2,0x9800,OK
5019,,38.98764000e-3,MISO,2,0xF800,OK
5020,,39.00703200e-3,MOSI,2,0x0200,OK
5021,,39.00703200e-3,MISO,2,0x01FF,OK
5022,,39.02661600e-3,MOSI,2,0x087F,OK
5023,,39.02661600e-3,MISO,2,0xFFFF,OK
5024,,39.04600800e-3,MOSI,2,0x1480,OK
5025,,39.04600800e-3,MISO,2,0x0F80,OK
5026,,39.06559200e-3,MOSI,2,0x1A07,OK
5027,,39.06559200e-3,MISO,2,0x07FF,OK
5028,,39.08498400e-3,MOSI,2,0x1226,OK
5029,,39.08498400e-3,MISO,2,0xFFFE,OK
5030,,39.10456800e-3,MOSI,2,0x020C,OK
5031,,39.10456800e-3,MISO,2,0x01FF,OK
5032,,39.12415200e-3,MOSI,2,0x1A87,OK
5033,,39.12415200e-3,MISO,2,0xFFFF,OK
5034,,39.14354400e-3,MOSI,2,0x8800,OK
5035,,39.14354400e-3,MISO,2,0xFFFF,OK
5036,,39.16312800e-3,MOSI,2,0x0200,OK
5037,,39.16312800e-3,MISO,2,0xFFFF,OK
5038,,39.18252000e-3,MOSI,2,0x9400,OK
5039,,39.18252000e-3,MISO,2,0xFFFF,OK
5040,,39.20210400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5041,,39.20210400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5042,,39.50066400e-3,MOSI,2,0x9800,OK
5043,,39.50066400e-3,MISO,2,0xF800,OK
5044,,39.52005600e-3,MOSI,2,0x0200,OK
5045,,39.52005600e-3,MISO,2,0x01FF,OK
5046,,39.53964000e-3,MOSI,2,0x087F,OK
5047,,39.53964000e-3,MISO,2,0xFFFF,OK
5048,,39.55903200e-3,MOSI,2,0x1480,OK
5049,,39.55903200e-3,MISO,2,0x0F80,OK
5050,,39.57861600e-3,MOSI,2,0x1A07,OK
5051,,39.57861600e-3,MISO,2,0x07FF,OK
5052,,39.59800800e-3,MOSI,2,0x1226,OK
5053,,39.59800800e-3,MISO,2,0xFFFE,OK
5054,,39.61759200e-3,MOSI,2,0x020C,OK
5055,,39.61759200e-3,MISO,2,0x01FF,OK
5056,,39.63698400e-3,MOSI,2,0x1A87,OK
5057,,39.63698400e-3,MISO,2,0xFFFF,OK
5058,,39.65656800e-3,MOSI,2,0x8800,OK
5059,,39.65656800e-3,MISO,2,0xFFFF,OK
5060,,39.67615200e-3,MOSI,2,0x0200,OK
5061,,39.67615200e-3,MISO,2,0xFFFF,OK
5062,,39.69554400e-3,MOSI,2,0x9400,OK
5063,,39.69554400e-3,MISO,2,0xFFFF,OK
5064,,39.71512800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5065,,39.71512800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5066,,40.01349600e-3,MOSI,2,0x9800,OK
5067,,40.01349600e-3,MISO,2,0xF800,OK
5068,,40.03308000e-3,MOSI,2,0x0200,OK
5069,,40.03308000e-3,MISO,2,0x01FF,OK
5070,,40.05266400e-3,MOSI,2,0x087F,OK
5071,,40.05266400e-3,MISO,2,0xFFFF,OK
5072,,40.07205600e-3,MOSI,2,0x1480,OK
5073,,40.07205600e-3,MISO,2,0x0F80,OK
5074,,40.09164000e-3,MOSI,2,0x1A07,OK
5075,,40.09164000e-3,MISO,2,0x07FF,OK
5076,,40.11103200e-3,MOSI,2,0x1226,OK
5077,,40.11103200e-3,MISO,2,0xFFFE,OK
5078,,40.13061600e-3,MOSI,2,0x020C,OK
5079,,40.13061600e-3,MISO,2,0x01FF,OK
5080,,40.15000800e-3,MOSI,2,0x1A87,OK
5081,,40.15000800e-3,MISO,2,0xFFFF,OK
5082,,40.16959200e-3,MOSI,2,0x8800,OK
5083,,40.16959200e-3,MISO,2,0xFFFF,OK
5084,,40.18898400e-3,MOSI,2,0x0200,OK
5085,,40.18898400e-3,MISO,2,0xFFFF,OK
5086,,40.20856800e-3,MOSI,2,0x9400,OK
5087,,40.20856800e-3,MISO,2,0xFFFF,OK
5088,,40.22815200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5089,,40.22815200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5090,,40.52652000e-3,MOSI,2,0x9800,OK
5091,,40.52652000e-3,MISO,2,0xF800,OK
5092,,40.54610400e-3,MOSI,2,0x0200,OK
5093,,40.54610400e-3,MISO,2,0x01FF,OK
5094,,40.56549600e-3,MOSI,2,0x087F,OK
5095,,40.56549600e-3,MISO,2,0xFFFF,OK
5096,,40.58508000e-3,MOSI,2,0x1480,OK
5097,,40.58508000e-3,MISO,2,0x0F80,OK
5098,,40.60466400e-3,MOSI,2,0x1A07,OK
5099,,40.60466400e-3,MISO,2,0x07FF,OK
5100,,40.62405600e-3,MOSI,2,0x1226,OK
5101,,40.62405600e-3,MISO,2,0xFFFE,OK
5102,,40.64364000e-3,MOSI,2,0x020C,OK
5103,,40.64364000e-3,MISO,2,0x01FF,OK
5104,,40.66303200e-3,MOSI,2,0x1A87,OK
5105,,40.66303200e-3,MISO,2,0xFFFF,OK
5106,,40.68261600e-3,MOSI,2,0x8800,OK
5107,,40.68261600e-3,MISO,2,0xFFFF,OK
5108,,40.70200800e-3,MOSI,2,0x0200,OK
5109,,40.70200800e-3,MISO,2,0xFFFF,OK
5110,,40.72159200e-3,MOSI,2,0x9400,OK
5111,,40.72159200e-3,MISO,2,0xFFFF,OK
5112,,40.74098400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5113,,40.74098400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5114,,41.03954400e-3,MOSI,2,0x9800,OK
5115,,41.03954400e-3,MISO,2,0xF800,OK
5116,,41.05912800e-3,MOSI,2,0x0200,OK
5117,,41.05912800e-3,MISO,2,0x01FF,OK
5118,,41.07852000e-3,MOSI,2,0x087F,OK
5119,,41.07852000e-3,MISO,2,0xFFFF,OK
5120,,41.09810400e-3,MOSI,2,0x1480,OK
5121,,41.09810400e-3,MISO,2,0x0F80,OK
5122,,41.11749600e-3,MOSI,2,0x1A07,OK
5123,,41.11749600e-3,MISO,2,0x07FF,OK
5124,,41.13708000e-3,MOSI,2,0x1226,OK
5125,,41.13708000e-3,MISO,2,0xFFFE,OK
5126,,41.15666400e-3,MOSI,2,0x020C,OK
5127,,41.15666400e-3,MISO,2,0x01FF,OK
5128,,41.17605600e-3,MOSI,2,0x1A87,OK
5129,,41.17605600e-3,MISO,2,0xFFFF,OK
5130,,41.19564000e-3,MOSI,2,0x8800,OK
5131,,41.19564000e-3,MISO,2,0xFFFF,OK
5132,,41.21503200e-3,MOSI,2,0x0200,OK
5133,,41.21503200e-3,MISO,2,0xFFFF,OK
5134,,41.23461600e-3,MOSI,2,0x9400,OK
5135,,41.23461600e-3,MISO,2,0xFFFF,OK
5136,,41.25400800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5137,,41.25400800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5138,,41.55256800e-3,MOSI,2,0x9800,OK
5139,,41.55256800e-3,MISO,2,0xF800,OK
5140,,41.57215200e-3,MOSI,2,0x0200,OK
5141,,41.57215200e-3,MISO,2,0x01FF,OK
5142,,41.59154400e-3,MOSI,2,0x087F,OK
5143,,41.59154400e-3,MISO,2,0xFFFF,OK
5144,,41.61112800e-3,MOSI,2,0x1480,OK
5145,,41.61112800e-3,MISO,2,0x0F80,OK
5146,,41.63052000e-3,MOSI,2,0x1A07,OK
5147,,41.63052000e-3,MISO,2,0x07FF,OK
5148,,41.65010400e-3,MOSI,2,0x1226,OK
5149,,41.65010400e-3,MISO,2,0xFFFE,OK
5150,,41.66949600e-3,MOSI,2,0x020C,OK
5151,,41.66949600e-3,MISO,2,0x01FF,OK
5152,,41.68908000e-3,MOSI,2,0x1A87,OK
5153,,41.68908000e-3,MISO,2,0xFFFF,OK
5154,,41.70866400e-3,MOSI,2,0x8800,OK
5155,,41.70866400e-3,MISO,2,0xFFFF,OK
5156,,41.72805600e-3,MOSI,2,0x0200,OK
5157,,41.72805600e-3,MISO,2,0xFFFF,OK
5158,,41.74764000e-3,MOSI,2,0x9400,OK
5159,,41.74764000e-3,MISO,2,0xFFFF,OK
5160,,41.76703200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5161,,41.76703200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5162,,42.06559200e-3,MOSI,2,0x9800,OK
5163,,42.06559200e-3,MISO,2,0xF800,OK
5164,,42.08498400e-3,MOSI,2,0x0200,OK
5165,,42.08498400e-3,MISO,2,0x01FF,OK
5166,,42.10456800e-3,MOSI,2,0x087F,OK
5167,,42.10456800e-3,MISO,2,0xFFFF,OK
5168,,42.12415200e-3,MOSI,2,0x1480,OK
5169,,42.12415200e-3,MISO,2,0x0F80,OK
5170,,42.14354400e-3,MOSI,2,0x1A07,OK
5171,,42.14354400e-3,MISO,2,0x07FF,OK
5172,,42.16312800e-3,MOSI,2,0x1226,OK
5173,,42.16312800e-3,MISO,2,0xFFFE,OK
5174,,42.18252000e-3,MOSI,2,0x020C,OK
5175,,42.18252000e-3,MISO,2,0x01FF,OK
5176,,42.20210400e-3,MOSI,2,0x1A87,OK
5177,,42.20210400e-3,MISO,2,0xFFFF,OK
5178,,42.22149600e-3,MOSI,2,0x8800,OK
5179,,42.22149600e-3,MISO,2,0xFFFF,OK
5180,,42.24108000e-3,MOSI,2,0x0200,OK
5181,,42.24108000e-3,MISO,2,0xFFFF,OK
5182,,42.26066400e-3,MOSI,2,0x9400,OK
5183,,42.26066400e-3,MISO,2,0xFFFF,OK
5184,,42.28005600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5185,,42.28005600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5186,,42.57861600e-3,MOSI,2,0x9800,OK
5187,,42.57861600e-3,MISO,2,0xF800,OK
5188,,42.59800800e-3,MOSI,2,0x0200,OK
5189,,42.59800800e-3,MISO,2,0x01FF,OK
5190,,42.61759200e-3,MOSI,2,0x087F,OK
5191,,42.61759200e-3,MISO,2,0xFFFF,OK
5192,,42.63698400e-3,MOSI,2,0x1480,OK
5193,,42.63698400e-3,MISO,2,0x0F80,OK
5194,,42.65656800e-3,MOSI,2,0x1A07,OK
5195,,42.65656800e-3,MISO,2,0x07FF,OK
5196,,42.67615200e-3,MOSI,2,0x1226,OK
5197,,42.67615200e-3,MISO,2,0xFFFE,OK
5198,,42.69554400e-3,MOSI,2,0x020C,OK
5199,,42.69554400e-3,MISO,2,0x01FF,OK
5200,,42.71512800e-3,MOSI,2,0x1A87,OK
5201,,42.71512800e-3,MISO,2,0xFFFF,OK
5202,,42.73452000e-3,MOSI,2,0x8800,OK
5203,,42.73452000e-3,MISO,2,0xFFFF,OK
5204,,42.75410400e-3,MOSI,2,0x0200,OK
5205,,42.75410400e-3,MISO,2,0xFFFF,OK
5206,,42.77349600e-3,MOSI,2,0x9400,OK
5207,,42.77349600e-3,MISO,2,0xFFFF,OK
5208,,42.79308000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5209,,42.79308000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5210,,43.09164000e-3,MOSI,2,0x9800,OK
5211,,43.09164000e-3,MISO,2,0xF800,OK
5212,,43.11103200e-3,MOSI,2,0x0200,OK
5213,,43.11103200e-3,MISO,2,0x01FF,OK
5214,,43.13061600e-3,MOSI,2,0x087F,OK
5215,,43.13061600e-3,MISO,2,0xFFFF,OK
5216,,43.15000800e-3,MOSI,2,0x1480,OK
5217,,43.15000800e-3,MISO,2,0x0F80,OK
5218,,43.16959200e-3,MOSI,2,0x1A07,OK
5219,,43.16959200e-3,MISO,2,0x07FF,OK
5220,,43.18898400e-3,MOSI,2,0x1226,OK
5221,,43.18898400e-3,MISO,2,0xFFFE,OK
5222,,43.20856800e-3,MOSI,2,0x020C,OK
5223,,43.20856800e-3,MISO,2,0x01FF,OK
5224,,43.22815200e-3,MOSI,2,0x1A87,OK
5225,,43.22815200e-3,MISO,2,0xFFFF,OK
5226,,43.24754400e-3,MOSI,2,0x8800,OK
5227,,43.24754400e-3,MISO,2,0xFFFF,OK
5228,,43.26712800e-3,MOSI,2,0x0200,OK
5229,,43.26712800e-3,MISO,2,0xFFFF,OK
5230,,43.28652000e-3,MOSI,2,0x9400,OK
5231,,43.28652000e-3,MISO,2,0xFFFF,OK
5232,,43.30610400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5233,,43.30610400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5234,,43.60466400e-3,MOSI,2,0x9800,OK
5235,,43.60466400e-3,MISO,2,0xF800,OK
5236,,43.62405600e-3,MOSI,2,0x0200,OK
5237,,43.62405600e-3,MISO,2,0x01FF,OK
5238,,43.64364000e-3,MOSI,2,0x087F,OK
5239,,43.64364000e-3,MISO,2,0xFFFF,OK
5240,,43.66303200e-3,MOSI,2,0x1480,OK
5241,,43.66303200e-3,MISO,2,0x0F80,OK
5242,,43.68261600e-3,MOSI,2,0x1A07,OK
5243,,43.68261600e-3,MISO,2,0x07FF,OK
5244,,43.70200800e-3,MOSI,2,0x1226,OK
5245,,43.70200800e-3,MISO,2,0xFFFE,OK
5246,,43.72159200e-3,MOSI,2,0x020C,OK
5247,,43.72159200e-3,MISO,2,0x01FF,OK
5248,,43.74098400e-3,MOSI,2,0x1A87,OK
5249,,43.74098400e-3,MISO,2,0xFFFF,OK
5250,,43.76056800e-3,MOSI,2,0x8800,OK
5251,,43.76056800e-3,MISO,2,0xFFFF,OK
5252,,43.78015200e-3,MOSI,2,0x0200,OK
5253,,43.78015200e-3,MISO,2,0xFFFF,OK
5254,,43.79954400e-3,MOSI,2,0x9400,OK
5255,,43.79954400e-3,MISO,2,0xFFFF,OK
5256,,43.81912800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5257,,43.81912800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5258,,44.11749600e-3,MOSI,2,0x9800,OK
5259,,44.11749600e-3,MISO,2,0xF800,OK
5260,,44.13708000e-3,MOSI,2,0x0200,OK
5261,,44.13708000e-3,MISO,2,0x01FF,OK
5262,,44.15666400e-3,MOSI,2,0x087F,OK
5263,,44.15666400e-3,MISO,2,0xFFFF,OK
5264,,44.17605600e-3,MOSI,2,0x1480,OK
5265,,44.17605600e-3,MISO,2,0x0F80,OK
5266,,44.19564000e-3,MOSI,2,0x1A07,OK
5267,,44.19564000e-3,MISO,2,0x07FF,OK
5268,,44.21503200e-3,MOSI,2,0x1226,OK
5269,,44.21503200e-3,MISO,2,0xFFFE,OK
5270,,44.23461600e-3,MOSI,2,0x020C,OK
5271,,44.23461600e-3,MISO,2,0x01FF,OK
5272,,44.25400800e-3,MOSI,2,0x1A87,OK
5273,,44.25400800e-3,MISO,2,0xFFFF,OK
5274,,44.27359200e-3,MOSI,2,0x8800,OK
5275,,44.27359200e-3,MISO,2,0xFFFF,OK
5276,,44.29317600e-3,MOSI,2,0x0200,OK
5277,,44.29317600e-3,MISO,2,0xFFFF,OK
5278,,44.31256800e-3,MOSI,2,0x9400,OK
5279,,44.31256800e-3,MISO,2,0xFFFF,OK
5280,,44.33215200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5281,,44.33215200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5282,,44.63052000e-3,MOSI,2,0x9800,OK
5283,,44.63052000e-3,MISO,2,0xF800,OK
5284,,44.65010400e-3,MOSI,2,0x0200,OK
5285,,44.65010400e-3,MISO,2,0x01FF,OK
5286,,44.66949600e-3,MOSI,2,0x087F,OK
5287,,44.66949600e-3,MISO,2,0xFFFF,OK
5288,,44.68908000e-3,MOSI,2,0x1480,OK
5289,,44.68908000e-3,MISO,2,0x0F80,OK
5290,,44.70866400e-3,MOSI,2,0x1A07,OK
5291,,44.70866400e-3,MISO,2,0x07FF,OK
5292,,44.72805600e-3,MOSI,2,0x1226,OK
5293,,44.72805600e-3,MISO,2,0xFFFE,OK
5294,,44.74764000e-3,MOSI,2,0x020C,OK
5295,,44.74764000e-3,MISO,2,0x01FF,OK
5296,,44.76703200e-3,MOSI,2,0x1A87,OK
5297,,44.76703200e-3,MISO,2,0xFFFF,OK
5298,,44.78661600e-3,MOSI,2,0x8800,OK
5299,,44.78661600e-3,MISO,2,0xFFFF,OK
5300,,44.80600800e-3,MOSI,2,0x0200,OK
5301,,44.80600800e-3,MISO,2,0xFFFF,OK
5302,,44.82559200e-3,MOSI,2,0x9400,OK
5303,,44.82559200e-3,MISO,2,0xFFFF,OK
5304,,44.84517600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5305,,44.84517600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5306,,45.14354400e-3,MOSI,2,0x9800,OK
5307,,45.14354400e-3,MISO,2,0xF800,OK
5308,,45.16312800e-3,MOSI,2,0x0200,OK
5309,,45.16312800e-3,MISO,2,0x01FF,OK
5310,,45.18252000e-3,MOSI,2,0x087F,OK
5311,,45.18252000e-3,MISO,2,0xFFFF,OK
5312,,45.20210400e-3,MOSI,2,0x1480,OK
5313,,45.20210400e-3,MISO,2,0x0F80,OK
5314,,45.22149600e-3,MOSI,2,0x1A07,OK
5315,,45.22149600e-3,MISO,2,0x07FF,OK
5316,,45.24108000e-3,MOSI,2,0x1226,OK
5317,,45.24108000e-3,MISO,2,0xFFFE,OK
5318,,45.26066400e-3,MOSI,2,0x020C,OK
5319,,45.26066400e-3,MISO,2,0x01FF,OK
5320,,45.28005600e-3,MOSI,2,0x1A87,OK
5321,,45.28005600e-3,MISO,2,0xFFFF,OK
5322,,45.29964000e-3,MOSI,2,0x8800,OK
5323,,45.29964000e-3,MISO,2,0xFFFF,OK
5324,,45.31903200e-3,MOSI,2,0x0200,OK
5325,,45.31903200e-3,MISO,2,0xFFFF,OK
5326,,45.33861600e-3,MOSI,2,0x9400,OK
5327,,45.33861600e-3,MISO,2,0xFFFF,OK
5328,,45.35800800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5329,,45.35800800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5330,,45.65656800e-3,MOSI,2,0x9800,OK
5331,,45.65656800e-3,MISO,2,0xF800,OK
5332,,45.67615200e-3,MOSI,2,0x0200,OK
5333,,45.67615200e-3,MISO,2,0x01FF,OK
5334,,45.69554400e-3,MOSI,2,0x087F,OK
5335,,45.69554400e-3,MISO,2,0xFFFF,OK
5336,,45.71512800e-3,MOSI,2,0x1480,OK
5337,,45.71512800e-3,MISO,2,0x0F80,OK
5338,,45.73452000e-3,MOSI,2,0x1A07,OK
5339,,45.73452000e-3,MISO,2,0x07FF,OK
5340,,45.75410400e-3,MOSI,2,0x1226,OK
5341,,45.75410400e-3,MISO,2,0xFFFE,OK
5342,,45.77349600e-3,MOSI,2,0x020C,OK
5343,,45.77349600e-3,MISO,2,0x01FF,OK
5344,,45.79308000e-3,MOSI,2,0x1A87,OK
5345,,45.79308000e-3,MISO,2,0xFFFF,OK
5346,,45.81266400e-3,MOSI,2,0x8800,OK
5347,,45.81266400e-3,MISO,2,0xFFFF,OK
5348,,45.83205600e-3,MOSI,2,0x0200,OK
5349,,45.83205600e-3,MISO,2,0xFFFF,OK
5350,,45.85164000e-3,MOSI,2,0x9400,OK
5351,,45.85164000e-3,MISO,2,0xFFFF,OK
5352,,45.87103200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5353,,45.87103200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5354,,46.16959200e-3,MOSI,2,0x9800,OK
5355,,46.16959200e-3,MISO,2,0xF800,OK
5356,,46.18917600e-3,MOSI,2,0x0200,OK
5357,,46.18917600e-3,MISO,2,0x01FF,OK
5358,,46.20856800e-3,MOSI,2,0x087F,OK
5359,,46.20856800e-3,MISO,2,0xFFFF,OK
5360,,46.22815200e-3,MOSI,2,0x1480,OK
5361,,46.22815200e-3,MISO,2,0x0F80,OK
5362,,46.24754400e-3,MOSI,2,0x1A07,OK
5363,,46.24754400e-3,MISO,2,0x07FF,OK
5364,,46.26712800e-3,MOSI,2,0x1226,OK
5365,,46.26712800e-3,MISO,2,0xFFFE,OK
5366,,46.28652000e-3,MOSI,2,0x020C,OK
5367,,46.28652000e-3,MISO,2,0x01FF,OK
5368,,46.30610400e-3,MOSI,2,0x1A87,OK
5369,,46.30610400e-3,MISO,2,0xFFFF,OK
5370,,46.32549600e-3,MOSI,2,0x8800,OK
5371,,46.32549600e-3,MISO,2,0xFFFF,OK
5372,,46.34508000e-3,MOSI,2,0x0200,OK
5373,,46.34508000e-3,MISO,2,0xFFFF,OK
5374,,46.36466400e-3,MOSI,2,0x9400,OK
5375,,46.36466400e-3,MISO,2,0xFFFF,OK
5376,,46.38405600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5377,,46.38405600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5378,,46.68261600e-3,MOSI,2,0x9800,OK
5379,,46.68261600e-3,MISO,2,0xF800,OK
5380,,46.70200800e-3,MOSI,2,0x0200,OK
5381,,46.70200800e-3,MISO,2,0x01FF,OK
5382,,46.72159200e-3,MOSI,2,0x087F,OK
5383,,46.72159200e-3,MISO,2,0xFFFF,OK
5384,,46.74117600e-3,MOSI,2,0x1480,OK
5385,,46.74117600e-3,MISO,2,0x0F80,OK
5386,,46.76056800e-3,MOSI,2,0x1A07,OK
5387,,46.76056800e-3,MISO,2,0x07FF,OK
5388,,46.78015200e-3,MOSI,2,0x1226,OK
5389,,46.78015200e-3,MISO,2,0xFFFE,OK
5390,,46.79954400e-3,MOSI,2,0x020C,OK
5391,,46.79954400e-3,MISO,2,0x01FF,OK
5392,,46.81912800e-3,MOSI,2,0x1A87,OK
5393,,46.81912800e-3,MISO,2,0xFFFF,OK
5394,,46.83852000e-3,MOSI,2,0x8800,OK
5395,,46.83852000e-3,MISO,2,0xFFFF,OK
5396,,46.85810400e-3,MOSI,2,0x0200,OK
5397,,46.85810400e-3,MISO,2,0xFFFF,OK
5398,,46.87749600e-3,MOSI,2,0x9400,OK
5399,,46.87749600e-3,MISO,2,0xFFFF,OK
5400,,46.89708000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
5401,,46.89708000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
5402,,47.19564000e-3,MOSI,2,0x9800,OK
5403,,47.19564000e-3,MISO,2,0xF800,OK
5404,,47.21503200e-3,MOSI,2,0x0200,OK
5405,,47.21503200e-3,MISO,2,0x01FF,OK
5406,,47.23461600e-3,MOSI,2,0x087F,OK
5407,,47.23461600e-3,MISO,2,0xFFFF,OK
5408,,47.25400800e-3,MOSI,2,0x1480,OK
5409,,47.25400800e-3,MISO,2,0x0F80,OK
5410,,47.27359200e-3,MOSI,2,0x1A07,OK
5411,,47.27359200e-3,MISO,2,0x07FF,OK
5412,,47.29317600e-3,MOSI,2,0x1226,OK
5413,,47.29317600e-3,MISO,2,0xFFFE,OK
5414,,47.31256800e-3,MOSI,2,0x020C,OK
5415,,47.31256800e-3,MISO,2,0x01FF,OK
5416,,47.33215200e-3,MOSI,2,0x1A87,OK
5417,,47.33215200e-3,MISO,2,0xFFFF,OK
5418,,47.35154400e-3,MOSI,2,0x8800,OK
5419,,47.35154400e-3,MISO,2,0xFFFF,OK
5420,,47.37112800e-3,MOSI,2,0x0200,OK
5421,,47.37112800e-3,MISO,2,0xFFFF,OK
5422,,47.39052000e-3,MOSI,2,0x9400,OK
